# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
1046 0.20699118077754974 -0.0642252117395401 1.0338481664657593 255 255 255 1.0 4 1045
1047 0.2530955374240875 -0.0650375559926033 1.045699119567871 255 255 255 1.0 4 1046
1048 0.27388250827789307 -0.06484393030405045 1.0423290729522705 255 255 255 1.0 4 1047
1049 0.24060891568660736 -0.06485450267791748 1.0525014400482178 255 255 255 1.0 4 1048
1050 0.10745067894458771 -0.06118478626012802 0.9968066811561584 255 255 255 1.0 4 1049
1051 0.1736665666103363 -0.06200723350048065 1.0067718029022217 255 255 255 1.0 4 1050
1052 -0.15908582508563995 -0.06489966809749603 1.0695693492889404 255 255 255 1.0 4 1051
1053 -0.00352276093326509 -0.06075708568096161 0.9940654635429382 255 255 255 1.0 4 1052
1054 0.004107938148081303 -0.06026480346918106 0.9867027997970581 255 255 255 1.0 4 1053
1055 0.21246182918548584 -0.06359247863292694 1.0376360416412354 255 255 255 1.0 4 1054
1056 0.05352400615811348 -0.0600644126534462 0.9822806715965271 255 255 255 1.0 4 1055 4 1057
1057 0.0969025194644928 -0.060952119529247284 0.9951638579368591 255 255 255 1.0 4 1056
1058 0.1124182641506195 -0.060844287276268005 0.9973322749137878 255 255 255 1.0 4 1055 4 1057
1059 0.26703789830207825 -0.064020074903965 1.0456328392028809 255 255 255 1.0 4 1058 4 1059
1060 0.2529952824115753 -0.06353709101676941 1.0500956773757935 255 255 255 1.0 4 1058 4 1059
1061 -0.10158438235521317 -0.06129786744713783 1.027907371520996 255 255 255 1.0 4 1060
1062 -0.0823073610663414 -0.06103292107582092 1.0220203399658203 255 255 255 1.0 3 7150 4 1061
1063 0.23281030356884003 -0.06306608766317368 1.0507267713546753 255 255 255 1.0 4 1062
1064 -0.1034102663397789 -0.06104457005858421 1.0314748287200928 255 255 255 1.0 4 1063
1065 -0.09341844916343689 -0.06079914793372154 1.0256102085113525 255 255 255 1.0 4 1064
1066 0.0967831164598465 -0.05942123010754585 0.9944923520088196 255 255 255 1.0 4 1065
1067 0.2407853752374649 -0.0626518502831459 1.0532227754592896 255 255 255 1.0 4 1066
1068 0.27663591504096985 -0.06226823478937149 1.0445191860198975 255 255 255 1.0 4 1067
1069 -0.1267719864845276 -0.06079631298780441 1.0417757034301758 255 255 255 1.0 4 1068
1070 -0.12032370269298553 -0.060635074973106384 1.039658546447754 255 255 255 1.0 4 1069
1071 0.01692364178597927 -0.05794265866279602 0.9872056841850281 255 255 255 1.0 4 1070
1072 0.2709551751613617 -0.061632439494132996 1.045371413230896 255 255 255 1.0 4 1071
1073 -0.12567585706710815 -0.06017068773508072 1.0392098426818848 255 255 255 1.0 4 1072
1074 0.24942892789840698 -0.06137001886963844 1.050455927848816 255 255 255 1.0 4 1073
1075 -0.10349778085947037 -0.05909660458564758 1.0288435220718384 255 255 255 1.0 4 1074
1076 0.1104474663734436 -0.05758150666952133 0.9954439997673035 255 255 255 1.0 4 1075
1077 -0.12793157994747162 -0.05927339568734169 1.0394421815872192 255 255 255 1.0 4 1076
1078 -0.0663219466805458 -0.05785156413912773 1.013132929801941 255 255 255 1.0 4 1077
1079 0.22751812636852264 -0.0600687637925148 1.0431305170059204 255 255 255 1.0 4 1078
1080 -0.12455728650093079 -0.059009142220020294 1.0360932350158691 255 255 255 1.0 4 1079
1081 0.11055563390254974 -0.057106953114271164 0.9961392283439636 255 255 255 1.0 4 1080
1082 0.11551833897829056 -0.05704052001237869 0.9933434128761292 255 255 255 1.0 4 1081
1083 0.24680045247077942 -0.06029800698161125 1.0520957708358765 255 255 255 1.0 4 1082
1084 0.10572943091392517 -0.05685218423604965 0.9930375814437866 255 255 255 1.0 4 1083
1085 0.11313804239034653 -0.05692673474550247 0.9975759983062744 255 255 255 1.0 4 1084
1086 0.11410924792289734 -0.05688803642988205 0.9968752264976501 255 255 255 1.0 4 1085
1087 -0.2632163465023041 -0.062292616814374924 1.115931510925293 255 255 255 1.0 4 1086
1088 -0.24111974239349365 -0.06237740069627762 1.1170668601989746 255 255 255 1.0 4 1087
1089 -0.15336915850639343 -0.05914124846458435 1.0561468601226807 255 255 255 1.0 4 1088
1090 -0.12080201506614685 -0.05809357017278671 1.0349565744400024 255 255 255 1.0 4 1089
1091 -0.2681052088737488 -0.06227090582251549 1.1199449300765991 255 255 255 1.0 4 1090
1092 -0.061766691505908966 -0.05654093995690346 1.0091512203216553 255 255 255 1.0 4 1091
1093 0.11280962079763412 -0.05601460114121437 0.9945163726806641 255 255 255 1.0 4 1092
1094 -0.26567795872688293 -0.06189846247434616 1.11642324924469 255 255 255 1.0 4 1093
1095 -0.19300256669521332 -0.06021137535572052 1.0848360061645508 255 255 255 1.0 4 1094
1096 0.1260056048631668 -0.05580296367406845 0.9904587864875793 255 255 255 1.0 4 1095
1097 0.11377321183681488 -0.05557591840624809 0.9938182234764099 255 255 255 1.0 4 1096
1098 0.12964975833892822 -0.055822309106588364 0.9977434277534485 255 255 255 1.0 4 1097
1099 0.24964971840381622 -0.0587993860244751 1.0499703884124756 255 255 255 1.0 4 1098
1100 -0.2697722315788269 -0.06163942813873291 1.1203454732894897 255 255 255 1.0 4 1099
1101 -0.2154199481010437 -0.060456063598394394 1.0962623357772827 255 255 255 1.0 4 1100
1102 -0.12648676335811615 -0.05740753561258316 1.036928653717041 255 255 255 1.0 4 1101
1103 -0.12157568335533142 -0.05728903412818909 1.035314679145813 255 255 255 1.0 4 1102
1104 0.09269826859235764 -0.05543781444430351 0.9965390563011169 255 255 255 1.0 4 1103
1105 0.09935574978590012 -0.055318012833595276 0.9927340745925903 255 255 255 1.0 4 1104
1106 -0.14715830981731415 -0.05785280093550682 1.0515204668045044 255 255 255 1.0 4 1105
1107 0.1004379540681839 -0.05520647391676903 0.9927401542663574 255 255 255 1.0 4 1106
1108 0.10361582040786743 -0.05531788617372513 0.9970056414604187 255 255 255 1.0 4 1107
1109 0.2332947552204132 -0.05827756226062775 1.0476852655410767 255 255 255 1.0 4 1108
1110 0.23614539206027985 -0.058292679488658905 1.0490288734436035 255 255 255 1.0 4 1109 4 1110
1111 0.25740182399749756 -0.05826747789978981 1.0469168424606323 255 255 255 1.0 4 1109 4 1110
1112 0.09319710731506348 -0.05503348261117935 0.9937466979026794 255 255 255 1.0 4 1111
1113 0.14504534006118774 -0.05522202327847481 0.9976268410682678 255 255 255 1.0 4 1112
1114 0.0852787122130394 -0.05464274808764458 0.991222620010376 255 255 255 1.0 4 1113
1115 0.10670512914657593 -0.054698821157217026 0.9891060590744019 255 255 255 1.0 4 1114
1116 0.10364559292793274 -0.05459976568818092 0.9937340617179871 255 255 255 1.0 4 1115
1117 0.10205638408660889 -0.05434594675898552 0.9916138052940369 255 255 255 1.0 4 1116
1118 0.105051189661026 -0.05427554249763489 0.9935079216957092 255 255 255 1.0 4 1117
1119 0.10699696093797684 -0.054202403873205185 0.9921327829360962 255 255 255 1.0 4 1118
1120 -0.05797930806875229 -0.05433310568332672 1.0049259662628174 255 255 255 1.0 4 1119
1121 0.2599165141582489 -0.05700438842177391 1.045074701309204 255 255 255 1.0 4 1120
1122 0.2650696933269501 -0.057057905942201614 1.0482556819915771 255 255 255 1.0 4 1121
1123 -0.1006685122847557 -0.055166129022836685 1.0260143280029297 255 255 255 1.0 4 1122
1124 -0.27244943380355835 -0.05983174219727516 1.1217976808547974 255 255 255 1.0 4 1123
1125 0.1014614999294281 -0.053807590156793594 0.9960227012634277 255 255 255 1.0 4 1124
1126 0.10359872132539749 -0.05371130257844925 0.9970190525054932 255 255 255 1.0 4 1125
1127 0.11342941969633102 -0.05347255989909172 0.9907770752906799 255 255 255 1.0 4 1126
1128 0.23669853806495667 -0.056562673300504684 1.0483062267303467 255 255 255 1.0 4 1127
1129 -0.25617992877960205 -0.05921212211251259 1.1159746646881104 255 255 255 1.0 4 1128
1130 0.0877147912979126 -0.05337327718734741 0.9959630966186523 255 255 255 1.0 4 1129
1131 0.11632133275270462 -0.05327517166733742 0.9919481873512268 255 255 255 1.0 4 1130
1132 0.10232596099376678 -0.053045809268951416 0.9946586489677429 255 255 255 1.0 4 1131
1133 0.10592824220657349 -0.052805155515670776 0.9888887405395508 255 255 255 1.0 4 1132
1134 -0.25340643525123596 -0.05840247496962547 1.1124539375305176 255 255 255 1.0 4 1133
1135 -0.20289289951324463 -0.0572885237634182 1.0908187627792358 255 255 255 1.0 4 1134
1136 -0.09913802891969681 -0.0541963055729866 1.028444766998291 255 255 255 1.0 4 1135
1137 0.08304356038570404 -0.05285152792930603 0.9934548735618591 255 255 255 1.0 4 1136
1138 -0.22495445609092712 -0.05780183523893356 1.105086326599121 255 255 255 1.0 4 1137
1139 0.10134321451187134 -0.052680522203445435 0.9953460097312927 255 255 255 1.0 4 1138
1140 0.10495434701442719 -0.052441954612731934 0.989575982093811 255 255 255 1.0 4 1139
1141 0.23756371438503265 -0.055456116795539856 1.047302484512329 255 255 255 1.0 4 1140
1142 0.2785988748073578 -0.05545075237751007 1.04364812374115 255 255 255 1.0 4 1141
1143 -0.2853291928768158 -0.05847161263227463 1.1227500438690186 255 255 255 1.0 4 1142
1144 0.11803203821182251 -0.052338991314172745 0.991461455821991 255 255 255 1.0 4 1143
1145 0.09752153605222702 -0.052004724740982056 0.9915474057197571 255 255 255 1.0 4 1144
1146 0.11020087450742722 -0.05188567191362381 0.989835798740387 255 255 255 1.0 4 1145
1147 0.26783397793769836 -0.05456586182117462 1.0447664260864258 255 255 255 1.0 4 1146
1148 -0.24141108989715576 -0.05698990821838379 1.1111167669296265 255 255 255 1.0 4 1147
1149 -0.22632835805416107 -0.056642960757017136 1.1024434566497803 255 255 255 1.0 4 1148
1150 0.10632013529539108 -0.05162663385272026 0.9926041960716248 255 255 255 1.0 4 1149
1151 -0.256761759519577 -0.05683435499668121 1.1101977825164795 255 255 255 1.0 4 1150
1152 -0.09784465283155441 -0.05235454440116882 1.0189749002456665 255 255 255 1.0 4 1151
1153 -0.20575827360153198 -0.055618707090616226 1.0917840003967285 255 255 255 1.0 4 1152
1154 0.11037400364875793 -0.05096186324954033 0.9954743385314941 255 255 255 1.0 4 1153
1155 0.23483824729919434 -0.05389087647199631 1.0500415563583374 255 255 255 1.0 4 1154
1156 -0.023931855335831642 -0.05067230761051178 0.9982298016548157 255 255 255 1.0 4 1155
1157 0.08226759731769562 -0.05055264011025429 0.9932613372802734 255 255 255 1.0 4 1156 4 1158
1158 0.11243423819541931 -0.05040867254137993 0.9882153272628784 255 255 255 1.0 4 1157
1159 -0.20667578279972076 -0.05489977449178696 1.0927633047103882 255 255 255 1.0 4 1156 4 1158
1160 0.09956374019384384 -0.050460997968912125 0.9908846616744995 255 255 255 1.0 4 1159
1161 0.1245771050453186 -0.05043533816933632 0.9939849972724915 255 255 255 1.0 4 1160
1162 0.2727569043636322 -0.05280929058790207 1.0353235006332397 255 255 255 1.0 4 1161
1163 -0.2255711853504181 -0.055320072919130325 1.106319546699524 255 255 255 1.0 4 1162
1164 0.10439002513885498 -0.05019316077232361 0.9907254576683044 255 255 255 1.0 4 1163
1165 0.10568424314260483 -0.050147853791713715 0.9898093342781067 255 255 255 1.0 4 1164
1166 0.24282582104206085 -0.053021594882011414 1.0490975379943848 255 255 255 1.0 4 1165
1167 0.10908044874668121 -0.049703147262334824 0.9931240677833557 255 255 255 1.0 4 1166
1168 0.22978699207305908 -0.05235898494720459 1.0433433055877686 255 255 255 1.0 4 1167
1169 -0.12928833067417145 -0.05128062143921852 1.0386215448379517 255 255 255 1.0 4 1168
1170 -0.02404041588306427 -0.04955797269940376 1.0012428760528564 255 255 255 1.0 4 1169
1171 -0.0011322551872581244 -0.04917416721582413 0.9912917613983154 255 255 255 1.0 4 1170
1172 0.14077125489711761 -0.049634434282779694 0.9974356293678284 255 255 255 1.0 4 1171
1173 -0.12588433921337128 -0.050997983664274216 1.0375343561172485 255 255 255 1.0 4 1172
1174 -0.019138621166348457 -0.049428604543209076 1.0024527311325073 255 255 255 1.0 4 1173
1175 0.07731126248836517 -0.04909740760922432 0.9926512837409973 255 255 255 1.0 4 1174
1176 0.09484094381332397 -0.04907814413309097 0.9894574284553528 255 255 255 1.0 4 1175
1177 0.20737600326538086 -0.05117274448275566 1.0306103229522705 255 255 255 1.0 4 1176
1178 0.10437680035829544 -0.048995260149240494 0.9907320737838745 255 255 255 1.0 4 1177
1179 0.11401835829019547 -0.04885612055659294 0.9903143644332886 255 255 255 1.0 4 1178
1180 0.11701826006174088 -0.04887622594833374 0.9888865351676941 255 255 255 1.0 4 1179
1181 -0.22797366976737976 -0.05370631068944931 1.1064790487289429 255 255 255 1.0 4 1180
1182 0.0709342509508133 -0.048719704151153564 0.9905207753181458 255 255 255 1.0 4 1181
1183 0.12499919533729553 -0.0487411804497242 0.9944326877593994 255 255 255 1.0 4 1182
1184 0.13814549148082733 -0.048822615295648575 0.9960601925849915 255 255 255 1.0 4 1183
1185 0.21014098823070526 -0.05055292695760727 1.0319186449050903 255 255 255 1.0 4 1184
1186 0.22521348297595978 -0.05123398080468178 1.0426667928695679 255 255 255 1.0 4 1185
1187 0.07676611095666885 -0.048225659877061844 0.989886462688446 255 255 255 1.0 4 1186
1188 0.1111246645450592 -0.04826103150844574 0.9891477823257446 255 255 255 1.0 4 1187
1189 0.21326182782649994 -0.050483815371990204 1.030837059020996 255 255 255 1.0 4 1188
1190 0.13836808502674103 -0.048311781138181686 0.9924678802490234 255 255 255 1.0 4 1189
1191 -0.05123010277748108 -0.04810916259884834 0.9975483417510986 255 255 255 1.0 4 1190
1192 0.10371778905391693 -0.04801870882511139 0.9911962151527405 255 255 255 1.0 4 1191
1193 0.14142228662967682 -0.04822690039873123 0.9942711591720581 255 255 255 1.0 4 1192
1194 0.20704153180122375 -0.04972626268863678 1.0308419466018677 255 255 255 1.0 4 1193
1195 -0.1761934459209442 -0.05099170655012131 1.071035623550415 255 255 255 1.0 4 1194
1196 -0.0800255835056305 -0.048361845314502716 1.0116156339645386 255 255 255 1.0 4 1195
1197 0.1440594643354416 -0.04765527322888374 0.9929679036140442 255 255 255 1.0 4 1196
1198 0.22913168370723724 -0.05006253346800804 1.043838381767273 255 255 255 1.0 4 1197
1199 -0.00460637453943491 -0.04719918221235275 0.9938148260116577 255 255 255 1.0 4 1198
1200 0.08168288320302963 -0.0470842644572258 0.9905375838279724 255 255 255 1.0 4 1199
1201 0.14561727643013 -0.04739823937416077 0.9917104840278625 255 255 255 1.0 4 1200
1202 0.07252398133277893 -0.047083720564842224 0.9933692812919617 255 255 255 1.0 4 1201
1203 0.07564517855644226 -0.046901531517505646 0.98823481798172 255 255 255 1.0 4 1202
1204 0.09227809309959412 -0.046879492700099945 0.9880412817001343 255 255 255 1.0 4 1203
1205 -0.1796862781047821 -0.05015083774924278 1.078170895576477 255 255 255 1.0 4 1204
1206 -0.023601774126291275 -0.04678426682949066 0.9989824891090393 255 255 255 1.0 4 1205
1207 -0.0197119303047657 -0.04668452590703964 0.9971283078193665 255 255 255 1.0 4 1206
1208 -0.017769893631339073 -0.04660430923104286 0.9910972714424133 255 255 255 1.0 4 1207
1209 0.14526768028736115 -0.04678038880228996 0.9945936799049377 255 255 255 1.0 4 1208
1210 0.1710636168718338 -0.04739849269390106 1.0064910650253296 255 255 255 1.0 4 1209
1211 -0.17835360765457153 -0.04983474314212799 1.0748212337493896 255 255 255 1.0 4 1210
1212 0.09881165623664856 -0.04588346928358078 0.9874581694602966 255 255 255 1.0 4 1211
1213 0.10021238774061203 -0.04596037417650223 0.9872228503227234 255 255 255 1.0 4 1212
1214 0.21112842857837677 -0.04781429097056389 1.0277140140533447 255 255 255 1.0 4 1213
1215 -0.022570915520191193 -0.04584050551056862 0.9979236125946045 255 255 255 1.0 4 1214 4 1216
1216 0.10434175282716751 -0.04580061510205269 0.990751326084137 255 255 255 1.0 4 1215
1217 -0.22029992938041687 -0.049910444766283035 1.099221110343933 255 255 255 1.0 4 1214 4 1216
1218 -0.08077999949455261 -0.046242136508226395 1.0115140676498413 255 255 255 1.0 4 1217
1219 0.05804350972175598 -0.04531183838844299 0.9910910129547119 255 255 255 1.0 4 1218
1220 -0.1267152726650238 -0.04674813151359558 1.032579779624939 255 255 255 1.0 4 1219
1221 0.07476732134819031 -0.0450575053691864 0.9857261776924133 255 255 255 1.0 4 1220
1222 0.10339787602424622 -0.04514716565608978 0.9881891012191772 255 255 255 1.0 4 1221
1223 0.2425352782011032 -0.04819854721426964 1.0545001029968262 255 255 255 1.0 4 1222
1224 -0.05161743611097336 -0.04526000842452049 1.0036110877990723 255 255 255 1.0 4 1223
1225 0.05945776402950287 -0.04499170929193497 0.9909266233444214 255 255 255 1.0 4 1224
1226 -0.024589231237769127 -0.04493914172053337 0.9967069625854492 255 255 255 1.0 4 1225
1227 0.06179993599653244 -0.04472468048334122 0.9894785284996033 255 255 255 1.0 4 1226
1228 0.09955165535211563 -0.04478690028190613 0.9876849055290222 255 255 255 1.0 4 1227
1229 0.10736694931983948 -0.044545382261276245 0.9861088991165161 255 255 255 1.0 4 1228
1230 0.16819719970226288 -0.04524293914437294 1.00437331199646 255 255 255 1.0 4 1229
1231 0.2529671788215637 -0.04736219346523285 1.0485249757766724 255 255 255 1.0 4 1230
1232 -0.15960143506526947 -0.04700155928730965 1.0603437423706055 255 255 255 1.0 4 1231
1233 -0.08273487538099289 -0.045009199529886246 1.0095798969268799 255 255 255 1.0 4 1232
1234 0.03928404301404953 -0.04438018798828125 0.9918454885482788 255 255 255 1.0 4 1233
1235 0.10177144408226013 -0.044400908052921295 0.9893378019332886 255 255 255 1.0 4 1234
1236 0.10511155426502228 -0.04441741853952408 0.9877203702926636 255 255 255 1.0 4 1235
1237 0.11600442975759506 -0.04431992396712303 0.9895896911621094 255 255 255 1.0 4 1236
1238 -0.020008638501167297 -0.044227469712495804 0.9945646524429321 255 255 255 1.0 4 1237
1239 0.23277567327022552 -0.0466439425945282 1.0440497398376465 255 255 255 1.0 4 1238
1240 0.016310779377818108 -0.04403019696474075 0.993788480758667 255 255 255 1.0 4 1239
1241 0.05567697808146477 -0.04398327320814133 0.9925814867019653 255 255 255 1.0 4 1240
1242 0.058702223002910614 -0.04389778897166252 0.990722119808197 255 255 255 1.0 4 1241
1243 0.13332179188728333 -0.04430682584643364 0.9937325716018677 255 255 255 1.0 4 1242
1244 0.25407230854034424 -0.0468006432056427 1.051740050315857 255 255 255 1.0 4 1243
1245 -0.1721007376909256 -0.04719717055559158 1.0802562236785889 255 255 255 1.0 4 1244
1246 -0.027452591806650162 -0.04389446973800659 0.9975062608718872 255 255 255 1.0 4 1245 4 1247
1247 0.09134171903133392 -0.04364452511072159 0.985530436038971 255 255 255 1.0 4 1246
1248 0.10305939614772797 -0.04376288130879402 0.9884268045425415 255 255 255 1.0 4 1245 4 1247
1249 0.2486136555671692 -0.04656241089105606 1.0521811246871948 255 255 255 1.0 4 1248
